SZAVAZOKOR,MEGYEKOD,MEGYE,TELEPULES_SORSZAM,TELEPULES
03-093-001,03,BÁCS-KISKUN,093,Petõfiszállás
03-093-002,03,BÁCS-KISKUN,093,Petõfiszállás
03-094-001,03,BÁCS-KISKUN,094,Pirtó
03-095-001,03,BÁCS-KISKUN,095,Rém
03-096-001,03,BÁCS-KISKUN,096,Solt
03-096-002,03,BÁCS-KISKUN,096,Solt
03-096-003,03,BÁCS-KISKUN,096,Solt
03-096-004,03,BÁCS-KISKUN,096,Solt
03-096-005,03,BÁCS-KISKUN,096,Solt
03-096-006,03,BÁCS-KISKUN,096,Solt
03-097-001,03,BÁCS-KISKUN,097,Soltszentimre
03-098-001,03,BÁCS-KISKUN,098,Soltvadkert
03-098-002,03,BÁCS-KISKUN,098,Soltvadkert
03-098-003,03,BÁCS-KISKUN,098,Soltvadkert
03-098-004,03,BÁCS-KISKUN,098,Soltvadkert
03-098-005,03,BÁCS-KISKUN,098,Soltvadkert
03-098-006,03,BÁCS-KISKUN,098,Soltvadkert
03-099-001,03,BÁCS-KISKUN,099,Sükösd
03-099-002,03,BÁCS-KISKUN,099,Sükösd
03-099-003,03,BÁCS-KISKUN,099,Sükösd
03-100-001,03,BÁCS-KISKUN,100,Szabadszállás
03-100-002,03,BÁCS-KISKUN,100,Szabadszállás
03-100-003,03,BÁCS-KISKUN,100,Szabadszállás
03-100-004,03,BÁCS-KISKUN,100,Szabadszállás
03-100-005,03,BÁCS-KISKUN,100,Szabadszállás
03-100-006,03,BÁCS-KISKUN,100,Szabadszállás
03-100-007,03,BÁCS-KISKUN,100,Szabadszállás
03-100-008,03,BÁCS-KISKUN,100,Szabadszállás
03-101-001,03,BÁCS-KISKUN,101,Szakmár
03-102-001,03,BÁCS-KISKUN,102,Szalkszentmárton
03-102-002,03,BÁCS-KISKUN,102,Szalkszentmárton
03-102-003,03,BÁCS-KISKUN,102,Szalkszentmárton
03-103-001,03,BÁCS-KISKUN,103,Szank
03-103-002,03,BÁCS-KISKUN,103,Szank
03-104-001,03,BÁCS-KISKUN,104,Szentkirály
03-104-002,03,BÁCS-KISKUN,104,Szentkirály
03-105-001,03,BÁCS-KISKUN,105,Szeremle
03-105-002,03,BÁCS-KISKUN,105,Szeremle
03-106-001,03,BÁCS-KISKUN,106,Tabdi
03-107-001,03,BÁCS-KISKUN,107,Tass
03-107-002,03,BÁCS-KISKUN,107,Tass
03-108-002,03,BÁCS-KISKUN,108,Tataháza
03-109-001,03,BÁCS-KISKUN,109,Tázlár
03-109-002,03,BÁCS-KISKUN,109,Tázlár
03-110-001,03,BÁCS-KISKUN,110,Tiszaalpár
03-110-002,03,BÁCS-KISKUN,110,Tiszaalpár
03-110-003,03,BÁCS-KISKUN,110,Tiszaalpár
03-110-004,03,BÁCS-KISKUN,110,Tiszaalpár
03-110-005,03,BÁCS-KISKUN,110,Tiszaalpár
03-110-006,03,BÁCS-KISKUN,110,Tiszaalpár
03-111-001,03,BÁCS-KISKUN,111,Tiszakécske
03-111-002,03,BÁCS-KISKUN,111,Tiszakécske
03-111-003,03,BÁCS-KISKUN,111,Tiszakécske
03-111-004,03,BÁCS-KISKUN,111,Tiszakécske
03-111-005,03,BÁCS-KISKUN,111,Tiszakécske
03-111-006,03,BÁCS-KISKUN,111,Tiszakécske
03-111-007,03,BÁCS-KISKUN,111,Tiszakécske
03-111-008,03,BÁCS-KISKUN,111,Tiszakécske
03-111-009,03,BÁCS-KISKUN,111,Tiszakécske
03-111-010,03,BÁCS-KISKUN,111,Tiszakécske
03-112-001,03,BÁCS-KISKUN,112,Tiszaug
03-113-001,03,BÁCS-KISKUN,113,Tompa
03-113-002,03,BÁCS-KISKUN,113,Tompa
03-113-003,03,BÁCS-KISKUN,113,Tompa
03-113-004,03,BÁCS-KISKUN,113,Tompa
03-113-005,03,BÁCS-KISKUN,113,Tompa
03-114-001,03,BÁCS-KISKUN,114,Uszód
03-115-001,03,BÁCS-KISKUN,115,Újsolt
03-116-001,03,BÁCS-KISKUN,116,Újtelek
03-117-001,03,BÁCS-KISKUN,117,Vaskút
03-117-002,03,BÁCS-KISKUN,117,Vaskút
03-117-003,03,BÁCS-KISKUN,117,Vaskút
03-118-001,03,BÁCS-KISKUN,118,Városföld
03-118-002,03,BÁCS-KISKUN,118,Városföld
03-119-001,03,BÁCS-KISKUN,119,Zsana
04-001-001,04,BÉKÉS,001,Almáskamarás
04-002-001,04,BÉKÉS,002,Battonya
04-002-002,04,BÉKÉS,002,Battonya
04-002-003,04,BÉKÉS,002,Battonya
04-002-004,04,BÉKÉS,002,Battonya
04-002-005,04,BÉKÉS,002,Battonya
04-002-006,04,BÉKÉS,002,Battonya
04-003-001,04,BÉKÉS,003,Békés
04-003-002,04,BÉKÉS,003,Békés
04-003-003,04,BÉKÉS,003,Békés
04-003-004,04,BÉKÉS,003,Békés
04-003-005,04,BÉKÉS,003,Békés
04-003-006,04,BÉKÉS,003,Békés
04-003-007,04,BÉKÉS,003,Békés
04-003-008,04,BÉKÉS,003,Békés
04-003-009,04,BÉKÉS,003,Békés
04-003-010,04,BÉKÉS,003,Békés
04-003-011,04,BÉKÉS,003,Békés
04-003-012,04,BÉKÉS,003,Békés
04-003-013,04,BÉKÉS,003,Békés
04-003-014,04,BÉKÉS,003,Békés
04-003-015,04,BÉKÉS,003,Békés
04-003-016,04,BÉKÉS,003,Békés
04-004-001,04,BÉKÉS,004,Békéscsaba
04-004-002,04,BÉKÉS,004,Békéscsaba
04-004-003,04,BÉKÉS,004,Békéscsaba
04-004-004,04,BÉKÉS,004,Békéscsaba
04-004-005,04,BÉKÉS,004,Békéscsaba
04-004-006,04,BÉKÉS,004,Békéscsaba
04-004-007,04,BÉKÉS,004,Békéscsaba
04-004-008,04,BÉKÉS,004,Békéscsaba
04-004-009,04,BÉKÉS,004,Békéscsaba
04-004-010,04,BÉKÉS,004,Békéscsaba
04-004-011,04,BÉKÉS,004,Békéscsaba
04-004-012,04,BÉKÉS,004,Békéscsaba
04-004-013,04,BÉKÉS,004,Békéscsaba
04-004-014,04,BÉKÉS,004,Békéscsaba
04-004-015,04,BÉKÉS,004,Békéscsaba
04-004-016,04,BÉKÉS,004,Békéscsaba
04-004-017,04,BÉKÉS,004,Békéscsaba
04-004-018,04,BÉKÉS,004,Békéscsaba
04-004-019,04,BÉKÉS,004,Békéscsaba
04-004-020,04,BÉKÉS,004,Békéscsaba
04-004-021,04,BÉKÉS,004,Békéscsaba
04-004-022,04,BÉKÉS,004,Békéscsaba
04-004-023,04,BÉKÉS,004,Békéscsaba
04-004-024,04,BÉKÉS,004,Békéscsaba
04-004-025,04,BÉKÉS,004,Békéscsaba
04-004-026,04,BÉKÉS,004,Békéscsaba
04-004-027,04,BÉKÉS,004,Békéscsaba
04-004-028,04,BÉKÉS,004,Békéscsaba
04-004-029,04,BÉKÉS,004,Békéscsaba
04-004-030,04,BÉKÉS,004,Békéscsaba
04-004-031,04,BÉKÉS,004,Békéscsaba
04-004-032,04,BÉKÉS,004,Békéscsaba
04-004-033,04,BÉKÉS,004,Békéscsaba
04-004-034,04,BÉKÉS,004,Békéscsaba
04-004-035,04,BÉKÉS,004,Békéscsaba
04-004-036,04,BÉKÉS,004,Békéscsaba
04-004-037,04,BÉKÉS,004,Békéscsaba
04-004-038,04,BÉKÉS,004,Békéscsaba
04-004-039,04,BÉKÉS,004,Békéscsaba
04-004-040,04,BÉKÉS,004,Békéscsaba
04-004-041,04,BÉKÉS,004,Békéscsaba
04-004-042,04,BÉKÉS,004,Békéscsaba
04-004-043,04,BÉKÉS,004,Békéscsaba
04-004-044,04,BÉKÉS,004,Békéscsaba
04-004-045,04,BÉKÉS,004,Békéscsaba
04-004-046,04,BÉKÉS,004,Békéscsaba
04-004-047,04,BÉKÉS,004,Békéscsaba
04-004-048,04,BÉKÉS,004,Békéscsaba
04-004-049,04,BÉKÉS,004,Békéscsaba
04-004-050,04,BÉKÉS,004,Békéscsaba
04-004-051,04,BÉKÉS,004,Békéscsaba
04-004-052,04,BÉKÉS,004,Békéscsaba
04-004-053,04,BÉKÉS,004,Békéscsaba
04-004-054,04,BÉKÉS,004,Békéscsaba
04-004-055,04,BÉKÉS,004,Békéscsaba
04-004-056,04,BÉKÉS,004,Békéscsaba
04-004-057,04,BÉKÉS,004,Békéscsaba
04-004-058,04,BÉKÉS,004,Békéscsaba
04-004-059,04,BÉKÉS,004,Békéscsaba
04-004-060,04,BÉKÉS,004,Békéscsaba
04-004-061,04,BÉKÉS,004,Békéscsaba
04-004-062,04,BÉKÉS,004,Békéscsaba
04-004-063,04,BÉKÉS,004,Békéscsaba
04-004-064,04,BÉKÉS,004,Békéscsaba
04-004-065,04,BÉKÉS,004,Békéscsaba
04-004-066,04,BÉKÉS,004,Békéscsaba
04-004-067,04,BÉKÉS,004,Békéscsaba
04-004-068,04,BÉKÉS,004,Békéscsaba
04-005-001,04,BÉKÉS,005,Békéssámson
04-005-002,04,BÉKÉS,005,Békéssámson
04-005-003,04,BÉKÉS,005,Békéssámson
04-006-001,04,BÉKÉS,006,Békésszentandrás
04-006-002,04,BÉKÉS,006,Békésszentandrás
04-006-003,04,BÉKÉS,006,Békésszentandrás
04-006-004,04,BÉKÉS,006,Békésszentandrás
04-006-005,04,BÉKÉS,006,Békésszentandrás
04-006-006,04,BÉKÉS,006,Békésszentandrás
04-006-007,04,BÉKÉS,006,Békésszentandrás
04-007-001,04,BÉKÉS,007,Bélmegyer
04-008-001,04,BÉKÉS,008,Biharugra
04-009-001,04,BÉKÉS,009,Bucsa
04-009-002,04,BÉKÉS,009,Bucsa
04-010-001,04,BÉKÉS,010,Csabacsûd
04-010-002,04,BÉKÉS,010,Csabacsûd
04-010-003,04,BÉKÉS,010,Csabacsûd
04-011-001,04,BÉKÉS,011,Csabaszabadi
04-012-001,04,BÉKÉS,012,Csanádapáca
04-012-002,04,BÉKÉS,012,Csanádapáca
04-013-001,04,BÉKÉS,013,Csárdaszállás
04-014-001,04,BÉKÉS,014,Csorvás
04-014-002,04,BÉKÉS,014,Csorvás
04-014-003,04,BÉKÉS,014,Csorvás
04-014-004,04,BÉKÉS,014,Csorvás
04-014-005,04,BÉKÉS,014,Csorvás
04-015-001,04,BÉKÉS,015,Dévaványa
04-015-002,04,BÉKÉS,015,Dévaványa
04-015-003,04,BÉKÉS,015,Dévaványa
04-015-004,04,BÉKÉS,015,Dévaványa
04-015-005,04,BÉKÉS,015,Dévaványa
04-015-006,04,BÉKÉS,015,Dévaványa
04-015-007,04,BÉKÉS,015,Dévaványa
04-015-008,04,BÉKÉS,015,Dévaványa
04-016-001,04,BÉKÉS,016,Doboz
04-016-002,04,BÉKÉS,016,Doboz
04-016-003,04,BÉKÉS,016,Doboz
04-016-004,04,BÉKÉS,016,Doboz
04-016-005,04,BÉKÉS,016,Doboz
04-017-001,04,BÉKÉS,017,Dombegyház
04-017-002,04,BÉKÉS,017,Dombegyház
04-017-003,04,BÉKÉS,017,Dombegyház
04-018-001,04,BÉKÉS,018,Dombiratos
04-019-001,04,BÉKÉS,019,Ecsegfalva
04-019-002,04,BÉKÉS,019,Ecsegfalva
04-020-001,04,BÉKÉS,020,Elek
04-020-002,04,BÉKÉS,020,Elek
04-020-003,04,BÉKÉS,020,Elek
04-020-004,04,BÉKÉS,020,Elek
04-020-005,04,BÉKÉS,020,Elek
04-020-006,04,BÉKÉS,020,Elek
04-021-001,04,BÉKÉS,021,Füzesgyarmat
04-021-002,04,BÉKÉS,021,Füzesgyarmat
04-021-003,04,BÉKÉS,021,Füzesgyarmat
04-021-004,04,BÉKÉS,021,Füzesgyarmat
04-021-005,04,BÉKÉS,021,Füzesgyarmat
04-021-006,04,BÉKÉS,021,Füzesgyarmat
04-021-007,04,BÉKÉS,021,Füzesgyarmat
04-022-001,04,BÉKÉS,022,Gádoros
04-022-002,04,BÉKÉS,022,Gádoros
04-022-003,04,BÉKÉS,022,Gádoros
04-023-001,04,BÉKÉS,023,Gerendás
04-023-002,04,BÉKÉS,023,Gerendás
04-024-001,04,BÉKÉS,024,Geszt
04-025-001,04,BÉKÉS,025,Gyomaendrõd
04-025-002,04,BÉKÉS,025,Gyomaendrõd
04-025-003,04,BÉKÉS,025,Gyomaendrõd
04-025-004,04,BÉKÉS,025,Gyomaendrõd
04-025-005,04,BÉKÉS,025,Gyomaendrõd
04-025-006,04,BÉKÉS,025,Gyomaendrõd
04-025-007,04,BÉKÉS,025,Gyomaendrõd
04-025-008,04,BÉKÉS,025,Gyomaendrõd
04-025-009,04,BÉKÉS,025,Gyomaendrõd
04-025-010,04,BÉKÉS,025,Gyomaendrõd
04-025-011,04,BÉKÉS,025,Gyomaendrõd
04-025-012,04,BÉKÉS,025,Gyomaendrõd
04-025-013,04,BÉKÉS,025,Gyomaendrõd
04-025-014,04,BÉKÉS,025,Gyomaendrõd
04-025-015,04,BÉKÉS,025,Gyomaendrõd
04-025-016,04,BÉKÉS,025,Gyomaendrõd
04-025-017,04,BÉKÉS,025,Gyomaendrõd
04-026-001,04,BÉKÉS,026,Gyula
04-026-002,04,BÉKÉS,026,Gyula
04-026-003,04,BÉKÉS,026,Gyula
04-026-004,04,BÉKÉS,026,Gyula
04-026-005,04,BÉKÉS,026,Gyula
04-026-006,04,BÉKÉS,026,Gyula
04-026-007,04,BÉKÉS,026,Gyula
04-026-008,04,BÉKÉS,026,Gyula
04-026-009,04,BÉKÉS,026,Gyula
04-026-010,04,BÉKÉS,026,Gyula
04-026-011,04,BÉKÉS,026,Gyula
04-026-012,04,BÉKÉS,026,Gyula
04-026-013,04,BÉKÉS,026,Gyula
04-026-014,04,BÉKÉS,026,Gyula
04-026-015,04,BÉKÉS,026,Gyula
04-026-016,04,BÉKÉS,026,Gyula
04-026-017,04,BÉKÉS,026,Gyula
04-026-018,04,BÉKÉS,026,Gyula
04-026-019,04,BÉKÉS,026,Gyula
04-026-020,04,BÉKÉS,026,Gyula
04-026-021,04,BÉKÉS,026,Gyula
04-026-022,04,BÉKÉS,026,Gyula
04-026-023,04,BÉKÉS,026,Gyula
04-026-024,04,BÉKÉS,026,Gyula
04-026-025,04,BÉKÉS,026,Gyula
04-026-026,04,BÉKÉS,026,Gyula
04-026-027,04,BÉKÉS,026,Gyula
04-026-028,04,BÉKÉS,026,Gyula
04-026-029,04,BÉKÉS,026,Gyula
04-026-030,04,BÉKÉS,026,Gyula
04-027-001,04,BÉKÉS,027,Hunya
04-028-001,04,BÉKÉS,028,Kamut
04-028-002,04,BÉKÉS,028,Kamut
04-029-001,04,BÉKÉS,029,Kardos
04-030-001,04,BÉKÉS,030,Kardoskút
04-031-001,04,BÉKÉS,031,Kaszaper
04-031-002,04,BÉKÉS,031,Kaszaper
04-031-003,04,BÉKÉS,031,Kaszaper
04-032-001,04,BÉKÉS,032,Kertészsziget
04-033-001,04,BÉKÉS,033,Kevermes
04-033-002,04,BÉKÉS,033,Kevermes
04-034-001,04,BÉKÉS,034,Kétegyháza
04-034-002,04,BÉKÉS,034,Kétegyháza
04-034-003,04,BÉKÉS,034,Kétegyháza
04-034-004,04,BÉKÉS,034,Kétegyháza
04-035-001,04,BÉKÉS,035,Kétsoprony
04-035-002,04,BÉKÉS,035,Kétsoprony
04-036-001,04,BÉKÉS,036,Kisdombegyház
04-037-001,04,BÉKÉS,037,Kondoros
04-037-002,04,BÉKÉS,037,Kondoros
04-037-003,04,BÉKÉS,037,Kondoros
04-037-004,04,BÉKÉS,037,Kondoros
04-037-005,04,BÉKÉS,037,Kondoros
04-037-006,04,BÉKÉS,037,Kondoros
04-037-007,04,BÉKÉS,037,Kondoros
04-038-001,04,BÉKÉS,038,Körösladány
04-038-002,04,BÉKÉS,038,Körösladány
04-038-003,04,BÉKÉS,038,Körösladány
04-038-004,04,BÉKÉS,038,Körösladány
04-039-001,04,BÉKÉS,039,Körösnagyharsány
04-040-001,04,BÉKÉS,040,Köröstarcsa
04-040-002,04,BÉKÉS,040,Köröstarcsa
04-040-003,04,BÉKÉS,040,Köröstarcsa
04-041-001,04,BÉKÉS,041,Körösújfalu
04-042-001,04,BÉKÉS,042,Kötegyán
04-042-002,04,BÉKÉS,042,Kötegyán
04-043-001,04,BÉKÉS,043,Kunágota
04-043-002,04,BÉKÉS,043,Kunágota
04-043-003,04,BÉKÉS,043,Kunágota
04-044-001,04,BÉKÉS,044,Lõkösháza
04-044-002,04,BÉKÉS,044,Lõkösháza
04-045-001,04,BÉKÉS,045,Magyarbánhegyes
04-045-002,04,BÉKÉS,045,Magyarbánhegyes
04-045-003,04,BÉKÉS,045,Magyarbánhegyes
04-046-001,04,BÉKÉS,046,Magyardombegyház
04-047-001,04,BÉKÉS,047,Medgyesbodzás
04-047-002,04,BÉKÉS,047,Medgyesbodzás
04-048-001,04,BÉKÉS,048,Medgyesegyháza
04-048-002,04,BÉKÉS,048,Medgyesegyháza
04-048-003,04,BÉKÉS,048,Medgyesegyháza
04-048-004,04,BÉKÉS,048,Medgyesegyháza
04-049-001,04,BÉKÉS,049,Mezõberény
04-049-002,04,BÉKÉS,049,Mezõberény
04-049-003,04,BÉKÉS,049,Mezõberény
04-049-004,04,BÉKÉS,049,Mezõberény
04-049-005,04,BÉKÉS,049,Mezõberény
04-049-006,04,BÉKÉS,049,Mezõberény
04-049-007,04,BÉKÉS,049,Mezõberény
04-049-008,04,BÉKÉS,049,Mezõberény
04-050-001,04,BÉKÉS,050,Mezõgyán
04-050-002,04,BÉKÉS,050,Mezõgyán
04-051-001,04,BÉKÉS,051,Mezõhegyes
04-051-002,04,BÉKÉS,051,Mezõhegyes
04-051-003,04,BÉKÉS,051,Mezõhegyes
04-051-004,04,BÉKÉS,051,Mezõhegyes
04-051-005,04,BÉKÉS,051,Mezõhegyes
04-051-006,04,BÉKÉS,051,Mezõhegyes
04-052-001,04,BÉKÉS,052,Mezõkovácsháza
04-052-002,04,BÉKÉS,052,Mezõkovácsháza
04-052-003,04,BÉKÉS,052,Mezõkovácsháza
04-052-004,04,BÉKÉS,052,Mezõkovácsháza
04-052-005,04,BÉKÉS,052,Mezõkovácsháza
04-053-001,04,BÉKÉS,053,Méhkerék
04-053-002,04,BÉKÉS,053,Méhkerék
04-054-001,04,BÉKÉS,054,Murony
04-054-002,04,BÉKÉS,054,Murony
04-055-001,04,BÉKÉS,055,Nagybánhegyes
04-056-001,04,BÉKÉS,056,Nagykamarás
04-056-002,04,BÉKÉS,056,Nagykamarás
04-056-003,04,BÉKÉS,056,Nagykamarás
04-057-001,04,BÉKÉS,057,Nagyszénás
04-057-002,04,BÉKÉS,057,Nagyszénás
04-057-003,04,BÉKÉS,057,Nagyszénás
04-057-004,04,BÉKÉS,057,Nagyszénás
04-057-005,04,BÉKÉS,057,Nagyszénás
04-057-006,04,BÉKÉS,057,Nagyszénás
04-057-007,04,BÉKÉS,057,Nagyszénás
04-058-001,04,BÉKÉS,058,Okány
04-058-002,04,BÉKÉS,058,Okány
04-059-001,04,BÉKÉS,059,Orosháza
04-059-002,04,BÉKÉS,059,Orosháza
04-059-003,04,BÉKÉS,059,Orosháza
04-059-004,04,BÉKÉS,059,Orosháza
04-059-005,04,BÉKÉS,059,Orosháza
04-059-006,04,BÉKÉS,059,Orosháza
04-059-007,04,BÉKÉS,059,Orosháza
04-059-008,04,BÉKÉS,059,Orosháza
04-059-009,04,BÉKÉS,059,Orosháza
04-059-010,04,BÉKÉS,059,Orosháza
04-059-011,04,BÉKÉS,059,Orosháza
04-059-012,04,BÉKÉS,059,Orosháza
04-059-013,04,BÉKÉS,059,Orosháza
04-059-014,04,BÉKÉS,059,Orosháza
04-059-015,04,BÉKÉS,059,Orosháza
04-059-016,04,BÉKÉS,059,Orosháza
04-059-017,04,BÉKÉS,059,Orosháza
04-059-018,04,BÉKÉS,059,Orosháza
04-059-019,04,BÉKÉS,059,Orosháza
04-059-020,04,BÉKÉS,059,Orosháza
04-059-021,04,BÉKÉS,059,Orosháza
04-059-022,04,BÉKÉS,059,Orosháza
04-059-023,04,BÉKÉS,059,Orosháza
04-059-024,04,BÉKÉS,059,Orosháza
04-059-025,04,BÉKÉS,059,Orosháza
04-059-026,04,BÉKÉS,059,Orosháza
04-059-027,04,BÉKÉS,059,Orosháza
04-059-028,04,BÉKÉS,059,Orosháza
04-059-029,04,BÉKÉS,059,Orosháza
04-059-030,04,BÉKÉS,059,Orosháza
04-059-031,04,BÉKÉS,059,Orosháza
04-059-032,04,BÉKÉS,059,Orosháza
04-059-033,04,BÉKÉS,059,Orosháza
04-059-034,04,BÉKÉS,059,Orosháza
04-059-035,04,BÉKÉS,059,Orosháza
04-059-036,04,BÉKÉS,059,Orosháza
04-059-037,04,BÉKÉS,059,Orosháza
04-060-001,04,BÉKÉS,060,Örménykút
04-061-001,04,BÉKÉS,061,Pusztaföldvár
04-061-002,04,BÉKÉS,061,Pusztaföldvár
04-062-001,04,BÉKÉS,062,Pusztaottlaka
04-062-002,04,BÉKÉS,062,Pusztaottlaka
04-063-001,04,BÉKÉS,063,Sarkad
04-063-002,04,BÉKÉS,063,Sarkad
04-063-003,04,BÉKÉS,063,Sarkad
04-063-004,04,BÉKÉS,063,Sarkad
04-063-005,04,BÉKÉS,063,Sarkad
04-063-006,04,BÉKÉS,063,Sarkad
04-063-007,04,BÉKÉS,063,Sarkad
04-063-008,04,BÉKÉS,063,Sarkad
04-064-001,04,BÉKÉS,064,Sarkadkeresztúr
04-064-002,04,BÉKÉS,064,Sarkadkeresztúr
04-064-003,04,BÉKÉS,064,Sarkadkeresztúr
04-064-004,04,BÉKÉS,064,Sarkadkeresztúr
04-065-001,04,BÉKÉS,065,Szabadkígyós
04-065-002,04,BÉKÉS,065,Szabadkígyós
04-065-003,04,BÉKÉS,065,Szabadkígyós
04-066-001,04,BÉKÉS,066,Szarvas
04-066-002,04,BÉKÉS,066,Szarvas
04-066-003,04,BÉKÉS,066,Szarvas
04-066-004,04,BÉKÉS,066,Szarvas
04-066-005,04,BÉKÉS,066,Szarvas
04-066-006,04,BÉKÉS,066,Szarvas
04-066-007,04,BÉKÉS,066,Szarvas
04-066-008,04,BÉKÉS,066,Szarvas
04-066-009,04,BÉKÉS,066,Szarvas
04-066-010,04,BÉKÉS,066,Szarvas
04-066-011,04,BÉKÉS,066,Szarvas
04-066-012,04,BÉKÉS,066,Szarvas
04-066-013,04,BÉKÉS,066,Szarvas
04-066-014,04,BÉKÉS,066,Szarvas
04-066-015,04,BÉKÉS,066,Szarvas
04-066-016,04,BÉKÉS,066,Szarvas
04-066-017,04,BÉKÉS,066,Szarvas
04-066-018,04,BÉKÉS,066,Szarvas
04-066-019,04,BÉKÉS,066,Szarvas
04-067-001,04,BÉKÉS,067,Szeghalom
04-067-002,04,BÉKÉS,067,Szeghalom
04-067-003,04,BÉKÉS,067,Szeghalom
04-067-004,04,BÉKÉS,067,Szeghalom
04-067-005,04,BÉKÉS,067,Szeghalom
04-067-006,04,BÉKÉS,067,Szeghalom
04-067-007,04,BÉKÉS,067,Szeghalom
04-068-001,04,BÉKÉS,068,Tarhos
04-068-002,04,BÉKÉS,068,Tarhos
04-069-001,04,BÉKÉS,069,Telekgerendás
04-069-002,04,BÉKÉS,069,Telekgerendás
04-070-001,04,BÉKÉS,070,Tótkomlós
04-070-002,04,BÉKÉS,070,Tótkomlós
04-070-003,04,BÉKÉS,070,Tótkomlós
04-070-004,04,BÉKÉS,070,Tótkomlós
04-070-005,04,BÉKÉS,070,Tótkomlós
04-070-006,04,BÉKÉS,070,Tótkomlós
04-070-007,04,BÉKÉS,070,Tótkomlós
04-070-008,04,BÉKÉS,070,Tótkomlós
04-070-009,04,BÉKÉS,070,Tótkomlós
04-071-001,04,BÉKÉS,071,Újkígyós
04-071-002,04,BÉKÉS,071,Újkígyós
04-071-003,04,BÉKÉS,071,Újkígyós
04-071-004,04,BÉKÉS,071,Újkígyós
04-071-005,04,BÉKÉS,071,Újkígyós
04-071-006,04,BÉKÉS,071,Újkígyós
04-072-001,04,BÉKÉS,072,Újszalonta
04-073-001,04,BÉKÉS,073,Végegyháza
04-073-002,04,BÉKÉS,073,Végegyháza
04-074-001,04,BÉKÉS,074,Vésztõ
04-074-002,04,BÉKÉS,074,Vésztõ
04-074-003,04,BÉKÉS,074,Vésztõ
04-074-004,04,BÉKÉS,074,Vésztõ
04-074-005,04,BÉKÉS,074,Vésztõ
04-074-006,04,BÉKÉS,074,Vésztõ
04-074-007,04,BÉKÉS,074,Vésztõ
04-075-001,04,BÉKÉS,075,Zsadány
04-075-002,04,BÉKÉS,075,Zsadány
05-001-001,05,BORSOD-ABAÚJ-ZEMPLÉN,001,Abaújalpár
05-002-001,05,BORSOD-ABAÚJ-ZEMPLÉN,002,Abaújkér
05-002-002,05,BORSOD-ABAÚJ-ZEMPLÉN,002,Abaújkér
05-003-001,05,BORSOD-ABAÚJ-ZEMPLÉN,003,Abaújlak
05-004-001,05,BORSOD-ABAÚJ-ZEMPLÉN,004,Abaújszántó
05-004-002,05,BORSOD-ABAÚJ-ZEMPLÉN,004,Abaújszántó
05-004-003,05,BORSOD-ABAÚJ-ZEMPLÉN,004,Abaújszántó
05-005-001,05,BORSOD-ABAÚJ-ZEMPLÉN,005,Abaújszolnok
05-006-001,05,BORSOD-ABAÚJ-ZEMPLÉN,006,Abaújvár
05-007-001,05,BORSOD-ABAÚJ-ZEMPLÉN,007,Abod
05-008-001,05,BORSOD-ABAÚJ-ZEMPLÉN,008,Aggtelek
05-009-001,05,BORSOD-ABAÚJ-ZEMPLÉN,009,Alacska
05-010-001,05,BORSOD-ABAÚJ-ZEMPLÉN,010,Alsóberecki
05-011-001,05,BORSOD-ABAÚJ-ZEMPLÉN,011,Alsódobsza
05-012-001,05,BORSOD-ABAÚJ-ZEMPLÉN,012,Alsógagy
05-013-001,05,BORSOD-ABAÚJ-ZEMPLÉN,013,Alsóregmec
05-014-001,05,BORSOD-ABAÚJ-ZEMPLÉN,014,Alsószuha
05-015-001,05,BORSOD-ABAÚJ-ZEMPLÉN,015,Alsótelekes
05-016-001,05,BORSOD-ABAÚJ-ZEMPLÉN,016,Alsóvadász
05-017-001,05,BORSOD-ABAÚJ-ZEMPLÉN,017,Alsózsolca
05-017-002,05,BORSOD-ABAÚJ-ZEMPLÉN,017,Alsózsolca
05-017-003,05,BORSOD-ABAÚJ-ZEMPLÉN,017,Alsózsolca
05-017-004,05,BORSOD-ABAÚJ-ZEMPLÉN,017,Alsózsolca
05-017-005,05,BORSOD-ABAÚJ-ZEMPLÉN,017,Alsózsolca
05-018-001,05,BORSOD-ABAÚJ-ZEMPLÉN,018,Arka
05-019-001,05,BORSOD-ABAÚJ-ZEMPLÉN,019,Arló
05-019-002,05,BORSOD-ABAÚJ-ZEMPLÉN,019,Arló
05-019-003,05,BORSOD-ABAÚJ-ZEMPLÉN,019,Arló
05-020-001,05,BORSOD-ABAÚJ-ZEMPLÉN,020,Arnót
05-020-002,05,BORSOD-ABAÚJ-ZEMPLÉN,020,Arnót
05-021-001,05,BORSOD-ABAÚJ-ZEMPLÉN,021,Aszaló
05-021-002,05,BORSOD-ABAÚJ-ZEMPLÉN,021,Aszaló
05-022-001,05,BORSOD-ABAÚJ-ZEMPLÉN,022,Ároktõ
05-023-001,05,BORSOD-ABAÚJ-ZEMPLÉN,023,Baktakék
05-024-001,05,BORSOD-ABAÚJ-ZEMPLÉN,024,Balajt
05-025-001,05,BORSOD-ABAÚJ-ZEMPLÉN,025,Baskó
05-026-001,05,BORSOD-ABAÚJ-ZEMPLÉN,026,Bánhorváti
05-026-002,05,BORSOD-ABAÚJ-ZEMPLÉN,026,Bánhorváti
05-027-001,05,BORSOD-ABAÚJ-ZEMPLÉN,027,Bánréve
